Timestamp,What name do you want to be listed as?,"What is your Mastodon handle (@user@instance.name)?

11/21/2022 10:24:10,Terri Gilbert,@tgilhou@mastodon.lol,"Science Communication, neuroimmunomodulation, consciousness, gene expression, neuroanatomy, receptor bioligy",,@tgilhou

11/21/2022 10:35:22,Mathis Pink,@MathisPink@fediscience.org,"Neuro-AI, reinforcement learning, vision",,@MathisPink

11/21/2022 10:36:10,Daniel Durstewitz ,@DurstewitzLab@mathstodon.xyz,"computational neuroscience, dynamical systems, machine learning ",,@DurstewitzLab

11/21/2022 12:07:01,Jaan Aru,@jaanaru@fediscience.org,"NeuroAI, pyramidal neurons, dendrites, neuroscience of consciousness",,@jaaanaru

11/21/2022 12:11:27,Thomas Serre,@tserre@mastodon.online,"computational neuroscience, human and machine perception","Cognitive, Linguistic & Psychological Science and Computer Science Departments, Carney institute for Brain Science, Center for Computational Brain Science, Brown University",@tserre

11/21/2022 13:21:40,Jenna Merenstein,@jmerenstein@mastodon.world,"Aging, MRI, cognition, white matter",Postdoc at Duke studying the effect of brain aging on cognition,@j_merenstein

11/21/2022 13:49:49,Markus Werkle-Bergner,@wb_markus@sigmoid.social,"cognitive neuroscience, development, memory",,@wb_markus

11/21/2022 13:49:51,Tobias Heed,@HeedLab@fediscience.org,"sensorimotor, tactile",,@HeedLab

11/21/2022 14:32:45,Yoel Sanchez Araujo,@ysanchezaraujo@home.social,"systems neuroscience, learning, decision making, computational neuroscience, cogneuro",,https://twitter.com/ysanchezaraujo

11/21/2022 15:06:01,Raeed Chowdhury,@raeedcho@sigmoid.social,"Sensorimotor systems neuroscience, electrophysiology",Postdoctoral researcher at University of Pittsburgh,@raeedcho

11/21/2022 15:27:17,Guilherme Testa-Silva,@gts@mstdn.science,Everything,,@gts_nexp

11/21/2022 16:06:11,Patrick Kanold,@kanoldlab@mastodon.world,"cortex, plasticity, development, auditory, imaging, electrophysiology, neuroengineering, stimulation",,@kanoldlab

11/21/2022 16:09:23,Lili Karashchuk,@lili@synapse.cafe,"motor control, generative models of behavior, proprioception, kinematics, drosophila","PhD student in neuroscience, admin of synapse.cafe",@lambdaloop

11/21/2022 16:29:27,Drew Schreiner,@drewschreiner@fediscience.org,"behavioral neuroscience, neuroethology, birdsong, basal ganglia, learning",Duke postdoc studying how birds learn to sing,@schreinerdrew

11/21/2022 16:42:26,Angela Radulescu,@angelaradulescu@fediscience.org,"computational cognitive neuroscience, reinforcement learning, computational psychiatry","Assistant Professor in the Psychiatry Department at the Icahn School of Medicine at Mt. Sinai, PI @ Center for Computational Psychiatry",@angelaradulescu

11/21/2022 17:07:16,Andrew E. Papale,@Andrewpapale@fediscience.org,"Decision-making, olfaction, electrophysiology, rodent behavior, motor control",,@andrewpapale1

11/21/2022 18:09:33,Brad Postle,@postlab@mstdn.social,"cognitive neuroscience, vision, attention, working memory","Prof. of Psychology and Psychiatry, U. WisconsinâMadison, E-i-C Journal of Cognitive Neuroscience",@postlelab

11/21/2022 18:15:20,Vittorio Gallese,@VittorioGallese@fediscience.org,"social neuroscience, psychopathology, language, aesthetics",,https://twitter.com/GalleseVittorio

11/21/2022 18:46:33,rex,@1643511915@openbiblio.social,Brain and language,,

11/21/2022 19:49:20,Boaz Mohar,@boazmohar@mstdn.party,"Synapses, imaging, Expansion Microscopy, mice",Postdoc working on imaging the brains of mice to discover new things about their connections (synapses :-). Also love live music and Bonnaroo,

11/21/2022 21:10:08,SÃ©bastien MaillÃ©,@sebmaille@qoto.org,"decision-making, reinforcement learning, calcium imaging, patch clamp electrophysiology, psychedelics.",MD/PhD candidate at University of Ottawa,@sebmaille

11/21/2022 21:19:39,Misha Ahrens,@mishaahrens@mastodon.social,"Imaging, learning, interoception, zebrafish",,MishaAhrens

11/21/2022 21:47:46,Rahim Hashim,@rahim_hashim@fediscience.org,"emotions, decision making, amygdala, electrophysiology",,@rahim__hashim

11/22/2022 3:00:50,Aurelio Bruno,@Aurelio_Bruno@fediscience.org,"EEG, MEG, Decoding, Multivariate Pattern Analysis ","Vision Scientist interested in the temporal aspects of visual perception. Department of Psychology, University of York, UK.",@AurelioBruno11

11/22/2022 3:20:42,Michael Dick,@mdick@fosstodon.org,"ce computational neuroscience, recurrent networks, computation",,MichaelDick93

11/22/2022 3:39:35,Virginia Conde,@virginiaconde@fediscience.org,"Human neurophysiology, plasticity, action inhibition, non-invasive brain stimulation, multimodal imaging","Postdoc at University of Oslo, Norway",@neurocosmonaut

11/22/2022 3:58:39,Drug Doctor Jay,@NeuroDrugDoc@Med-Mastodon,"Neuropharmacology, neurodegenerative disorders","About a decade of experience in stroke, Alzheimerâs, Parkinsonâs, and Huntingtonâs disease research ",

11/22/2022 4:39:55,Ruth J van Holst,@RuthJvanHolst@sfba.social,"neuropsychiatry, neurocognition, gambling, compulsive behaviour",,@RuthJvanHost

11/22/2022 4:51:51,Alfredo Spagna,@alfredo.spagna@mas.to,"attention, perception, mental imagery, MEG, fMRI, mobile EEG",,@spagnaphd

11/22/2022 6:50:05,Eric Prager,@eprager@mstdn.social,"Neurophysiology, TBI, PTSD",,@neuroscience

11/22/2022 8:00:00,Judith Schomaker,@JudithSchomaker@mastodon.Social,"Novelty, memory, motivation, EEG, fMRI","Assistant Professor at the Health, Medical and Neuropsychology department at Leiden University",judith_schomak

11/22/2022 13:54:29,James Moore,@neurobio@synapse.cafe,Neurofeedback,,

11/22/2022 17:58:17,Tenghai Long,@theohlong@tea.codes,"sequence learning, primate, working memory ","Long sing, boxing and Cat.",https://twitter.com/TheoHLong

11/22/2022 18:55:54,NeuroAI_Oregon,@NeuroAI_Oregon@sigmoid.social,"theoretical neuroscience, computational neuroscience, machine learning, deep learning, decision making, motor control",Joint Labs: Mazzucato Lab and Murray Lab,@NeuroAI_Oregon

11/22/2022 20:56:47,Piray Atsak,@DrPiray@mastodon.sociall,"Earlylifestress, electrophysiology, neural circuits, reward",,@DrPiray

11/22/2022 23:39:11,Dennis Hernaus,@dhernaus@fediscience.org,"stress, motivation, catecholamines",Assistant prof./PI at Maastricht University,https://twitter.com/hernaus_tweets

11/23/2022 2:40:03,John Greenwood,@jgreenwood@masto.ai,"Visual perception, psychophysics, neuroimaging, clinical disorders of vision.","Experimental Psychology, University College London",https://twitter.com/j_greenwood

11/23/2022 7:23:34,Lenore Blum,@LenoreBlum@sigmoid.social,"cognitive neuroscience, consciousness, models of consciousness, computational neuroscience, AGI","Mathematician, Theoretical Computer Scientist, academic",@BlumLenore

11/23/2022 8:02:02,Shawn Rhoads,@shawnrhoadsphd@sigmoid.social,"cognitive neuroscience, computational psychiatry, social neuroscience, computational modeling, reinforcement learning, social behavior, social perception, emotion, well-being, fMRI, iEGG","Postdoctoral Research Fellow, Center for Computational Psychiatry, Icahn School of Medicine at Mount Sinai",@shawnrhoadsphd

11/23/2022 18:16:17,Kristen Kroll,@kkroll@Mastodon.online,"brain development, epigenetics, autism, neurodevelopmental disorders, stem cell models, iPSCs, epilepsy, cortical interneurons, transcription, gene regulatory networks, developmental biology, developmental neuroscience",lab website: Laboratory in Developmental Biology at Washginton University School of Medicine (https://sites.wustl.edu/krolllab/),@Krolllab

11/24/2022 0:32:52,Malin SandstrÃ¶m,@msandstr@fediscience.org,"neuroinformatics, FAIR, reproducibility, computational neuroscience","I'm engaged in #FAIR & #OpenScience, #OpenData and #datasharing, facilitating scientific collaboration and building (scientific) community engagement, especially around #OpenSource and #RSE. My background is in engineering #physics (MSc), #scicomm, #neuroinformatics and #compneuro (PhD).

https://orcid.org/0000-0002-8464-2494
",https://twitter.com/msandstr

11/24/2022 1:29:33,Helena_LB,@Helena_LB@metalhead.club,"Neuroinformatics, open science, standards",,@Helena_LB

11/24/2022 6:38:02,Suzanne Perkins,@20thofMay@mastodon.online,Cognitive developmental neuroscience ,Research investigator University of Michigan Institute for Social Research. Child maltreatment and other childhood violence exposures are my focus. ,

11/24/2022 7:28:35,Tyler Morgan,@tylermorgan@mathstodon.xyz ,"Vision, Layer fMRI",,atyler_morgan

11/24/2022 9:46:28,Thomas Andrillon,@ThAndrillon@aus.social,"sleep, consciousness, attention, memory, electrophysiology,",,@thandrillon

11/24/2022 14:07:19,Fabrizio Musacchio,@pixeltracker@fosstodon.org,Computational Neuroscience,,FabMusacchio

11/24/2022 18:43:21,Cassandra morrison,@CassMorrison@mstdn.ca,"neurodegeneration, again, cognitive decline, cognition, neuroimaging",,@CassMorrison01

11/25/2022 10:12:28,Usama A. Syed,@neurobotist@techhub.social,"neuro-robotics, fNIRS, brain imaging, brain computer interface",,neurobotist

11/25/2022 10:20:44,Jonathan Michaels,@jonathanmichaels@qoto.org,"Motor control, electrophysiology, dynamical systems, neural networks, machine learning",,@JonAMichaels

11/25/2022 11:50:12,Johanna Rimmele,@johannarimmele@mas.to,"cognitive neuroscience, oscillations, auditory, speech, music, plasticity, motor systems, computational, AI, electrophysiology, neuroimaging ",,@johannarimmele

11/25/2022 12:50:56,Sigrid TrÃ¤genap,@straegenap@masto.ai,"computational, vision, development, network",phd student @ IMPRS neural circuits/FIAS,straegenap

11/25/2022 23:12:11,Simone Ranaldi ,@SmRanaldi@fediscience.org,"Neuroengineering, motor control, neural signal processing, mathematical modeling ",,@smranaldi

11/26/2022 12:10:08,James Antony,@jameswardantony@mastodon.social,"memory, sleep, computational modeling, surprise, cognitive neuroscience",,JamesWardAntony

11/26/2022 19:31:09,Edward Vessel,@EdwardVessel@mas.to,"Neuroaesthetics, empirical aesthetics, cognitive neuroscience, fMRI, curiosity, creativity",Cognitive Neuroscientist with a focus on Neuroaesthetics and curiosity. How do people get pleasure from understanding? ,@EdwardVessel

11/27/2022 1:16:34,Kevin W. Rusch,@blueneuron@mstdn.science,"Computational Neuroscience, Cognitive Neuroscience, BCI, neuroengineering","Comp Neuro @UMassChan, Metascience/Rigor @KordingLab, @Neuromatch Executive Committee. Formerly @UCDavisBME Neurorobotics. @1905RR on Twitter.",@1905RR

11/27/2022 5:56:43,Nancy Wayne,@nancylwayne@mastodon.social,"neuroendocrinology, reproductive neuroendocrinology, electrophysiology","Also, investigating gender bias and helping uplift women in higher ed and medicine",@nancylwayne

11/27/2022 6:50:41,Szyzygy,@szyzygy@mastodon.social,Neuroimmune ,,Szyzygy2

11/27/2022 10:01:41,Desdemona Fricker,@desdemonafricker@mstdn.social,"Head direction, spatial, manifold, interneurons, spike timing","CNRS, Paris",@desdemonaF

11/27/2022 10:06:42,Nikita Ghodke,@nikitaghodke@fediscience.org,,"I am a disabled student in academia. I am interested in developmental cognitive neuroscience. Specifically in the language, infant cognition, neuroimaging, educational neuroscience",@nikitaghodke04

11/27/2022 16:07:08,Alex Dufford,@ajdneuro@mastodon.world,"infant imaging, functional connectivity, prediction, development",,ajdneuro

11/27/2022 17:09:11,Milena Rmus,@milenamr@sciencemastodon.com,"reinforcement learning, decision-making",,@milenamr7

11/28/2022 7:42:35,Laureline Logiaco,@LaurelineLogiaco@qoto.org,"theoretical neuroscience, motor control, inter-areal interactions, neuro-AI",,@LLogiaco

11/28/2022 11:25:50,SebastiÃ¡n Di Costa ,@Dsebastian766@mastodon.social,Enbodied brain ,,

11/28/2022 13:13:17,Jonas Hertner,@jonas@techhub.social,consciousness; neuroengineering; legal aspects,Founder FUNDAMENTALS FOUNDATION,@allfundamentals

11/28/2022 20:41:57,Tom Close,@tclose@fediscience.org,"neuroinformatics, neuroimaging, neuroai, cerebellum","Imaging Informatics fellow at the University of Sydney, cerebellar enthusiast",@tomgclose

11/29/2022 5:22:24,Panagiotis Symvoulidis,@symvou@fediscience.org,"fluorescence imaging, zebrafish, brain organoids",,symvou

11/29/2022 9:14:30,Matthew D Bachman,@matthewdbachman@epicure.social,"Cognitive neuroscience, decision making, attention, oscillations",,

11/29/2022 20:49:07,Keiland Cooper,@kwcooper@fediscience.org,"Learning and memory, neural decoding, large scale neural recording",https://kwcooper.xyz,@kw_cooper

11/30/2022 4:22:07,Douglas Garrett,@Garrett_Neuro@mstdn.social,"Neural variability, cognition, longitudinal development, computational modelling, fMRI, M/EEG, spiking",,@Garrett_Neuro

11/30/2022 6:56:46,Nikola Stikov,@stikov@mastodon.top,"quantitative MRI, vendor-neutrality, reproducibility","Professor at Ãcole Polytechnique / Montreal Heart Institute rethinking the future of MRI and academic publishing. Founder of MRM Highlights, the OHBM blog, and Foundation KANTAROT",@Stikov

12/1/2022 5:49:50,Mariola Paruzel-Czachura,@maja@mstdn.social,morality,,@Mariola87880133

12/2/2022 5:18:42,Nadine Dijkstra,@nadine_dijkstra@sigmoid.social,"Neuroimaging, Cognitive science, Perception, Mental imagery",,@nadine_dijkstra

12/2/2022 7:37:41,Raphael Brito,@Raphael_Brito@sciencemastodon.com,"Hippocampus, Place cells, Replay, Dopamine, Nucleus Accumbens, Ephys",PhD student in the Zugaro lab,@Brito__Raphael

12/2/2022 13:00:14,NiftyNeuro,@FrontiersHumanNeuro@scholar.social,This account picks daily articles from Frontiers in Human Neuroscience to highlight.,"This is not an official account, we're just trying to help communicate about neuroscience research.",

12/3/2022 6:24:06,Moataz Assem,@moatazassem@mstdn.science,"intelligence, cognitive control, attention, fMRI, ECoG",,@moatazassem

12/3/2022 8:29:21,Pascual-Marqui,@rdpmarqui@fosstodon.org,"neuroimaging, EEG, MEG, functional localization, functional connectivity, low resolution electromagnetic tomography, LORETA","aspiring developer of methods for imaging of brain activity, function, connectivity, and analyses. all programmed in PASCAL (me no matlab, me no python)",https://twitter.com/Pascual_Marqui

12/3/2022 11:55:40,Jeremy I Skipper,@thelablab@universeodon.com,"Language, Consciousness, Psychedelics ","Our group studies the relationship between the neurobiology of language, inner speech, and consciousness and their relationship to mental health and wellbeing. ",https://twitter.com/thelablab

12/4/2022 10:16:23,Victor BuendÃ­a,@vbuendiar@fediscience.org ,"computational neuroscience, oscillations, statistical physics",uni tÃ¼bingen,vbuendiar

12/4/2022 12:06:22,Aline M. Dantas,@AlineMDantas@fediscience.org,"Decision neuroscience, brain stimulation, neuroeconomics, neuroimaging, gut brain axis","PhD candidate, researcher in decision neuroscience at Maastricht University.",@AlineMECDantas

12/6/2022 6:40:25,NanWang,@nanwang@mastodon.social,neurolinguistics,,

12/9/2022 11:26:25,Maya Geva-Sagiv,@mgeva@tooot.im,"everything about the hippocampus, memory, spatial perception, sleep, deep brain stimulation","Post-doc at UC Davis, on the job market !",@Maya__GS

12/10/2022 13:07:59,Johannes Bohacek,@bohaceklab@nerdculture.de,"Noradrenaline, stress, locus coeruleus, behavior, multiomics, circuits, hippocampus, anxiety, mice",,@Bohaceklab

12/12/2022 7:51:18,Erin Harris,@NeuroErin@med-mastodon.com,"neuroendocrinology, sex differences, hippocampus, stress",Postdoc at NIEHS migrating to a research scientsit position at Georgia State University,@NeuroErinPhD

12/12/2022 7:58:49,Tim Kietzmann,@TimKietzmann@neuromatch.social,"computational modelling, neuroimaging, neuro-inspired machine learning",https://www.kietzmannlab.org,@TimKietzmann

12/12/2022 11:59:41,Damien Huzard ,@dhuzard@mastodin.social,"Social interaction, affective touch, pain, stress, adaptation, heart rate variability, autism",,

12/12/2022 18:23:00,NeuroAI_Oregon,@NeuroAI_Oregon@neuromatch.social,"Theoretical neuroscience, computational neuroscience, machine learning","We are researchers (Mazzucato Lab, Murray Lab) at the NeuroAI Center at University of Oregon working at the intersection of theoretical and computational neuroscience and AI.",@NeuroAI_Oregon

12/13/2022 0:13:42,Nastassja Fischer,@nastafischer@toot.community,"Electroencephalography, EEG, Cognitive Neuroscience, Developmental Neuroscience, Educational Neuroscience, Psychoneuroendocrinology, Decision-making, Social behaviour, Executive function, Emotional response, Psychological stress",,@nastalfischer

12/13/2022 3:28:59,Roxana Zeraati,@roxana_zeraati@neuromatch.social,"computational neuroscience, dynamical systems, correlations, recurrent networks, behavior","PhD student at MPI for Biological Cybernetics, University of Tuebingen",@roxana_zeraati

12/13/2022 7:15:07,Kevin Mitchell,@wiringthebrain@mstdn.social,"neural development, genetics, behavior, innateness, agency, decision-making, neurodevelopmental disorders, psychiatric genetics","Author of Innate (2018), Free Agents (2023)",@WiringtheBrain

12/13/2022 7:19:29,Tom Willems,@tomw@mastodon.green,fMRI,,@womtillems

12/13/2022 9:03:20,Salvador Dura-Bernal,@sdurabernal@fediscience.org,"computational neuroscience, multiscale modeling, biophysical circuits, cortical circuits, thalamocortical circuits, neural coding, disease, disorders, motor cortex, auditory cortex, neurostimulation",Lab web: http://dura-bernal.org ,@SDuraBernal

12/13/2022 14:33:00,Alex Hernandez-Garcia,@alexhg@scholar.social,"neuro-AI, vision",,@alexhdezgcia

12/13/2022 14:39:06,Patrick Mineault,@patrickmineault@neuromatch.social,neuroAI,,@patrickmineault

12/13/2022 14:50:59,Alexandre Pasquiou ,@apasquiou@mastodon.social,"Neurosciences, computational, machine learning, language, fmri, deep learning",PhD student at MIND INRIA ,a_pasquiou

12/13/2022 21:02:55,Ezekiel Williams,@ezekiel@fediscience.org,"Computational Neuroscience, Probabilistic Modelling, Dynamics, Learning Rules, Hippocampus, Mathematical Modelling, Recurrent Neural Networks, Neural Code","Also interested in climate justice, ecological economics and degrowth",@zek3r

12/13/2022 23:41:45,Fatemeh Hadaeghi,@m00rcheh@universeodon.com,"recurrent biological and artificial networks, reservoir computing, network neuroscience, Connectomics",,https://twitter.com/m00rcheh

12/14/2022 5:08:56,Theoklitos Amvrosiadis,@theoamvr@mastodon.social,"cortex, uncertainty, probabilistic inference, behaviour, vision, decision making, philosophy of neuroscience",Postdoc @Cambridge/Edinburgh ,

12/14/2022 8:35:34,Matt Nolan,@mattnolan@fosstodon.org,"Spatial cognition, neural circuits, computational neuroscience, neurotechnology",,

12/14/2022 13:21:16,Jordan Vasu,@Jordan@fediscience.org,"Suicidality, neuropsychology, depression.",,

12/14/2022 13:24:20,Heleen Slagter,@heleenslagter@nerdculture.de,"Attention, EEG, oscillations, consciousness, memory, predictive processing",Www.heleenslagter.com,@HeleenASlagter

12/14/2022 13:28:43,Nicole Rust,@NicoleCRust@neuromatch.social,"memory, vision",author,

12/14/2022 13:28:43,Augusto Escalante,@Augusto_ER@neuromatch.social,"Neuro development,  Axon guidance, Somatosensory circuits, Itch",,@Augusto_ER

12/14/2022 13:45:34,Bob Datta,@Datta_Lab@neuromatch.social,"olfaction, computational neuroethology, motor circuits, machine learning",,@datta_lab

12/14/2022 13:46:01,Jason Ritt,@jason_ritt@neuromatch.social,"computational neuroscience, systems neuroscience, dynamical systems, sensation",,

12/14/2022 14:08:20,Chris Markiewicz,@effigies@mas.to,"neuroinformatics, fmri",,@effigies

12/14/2022 14:27:20,Jordan Matelsky ,@jordan@neuromatch.social,Connectomics,PhD student in the KÃ¶rding Lab ,j6m8

12/14/2022 14:49:30,George Tackley,@tackley@mastodon.nz,"neuroimaging, sensory, pain, itch, autism","Post-doc, Cardiff University, interested in pain and related phenomena with applications in autism",@gtackley

12/14/2022 14:52:35,Josefina,@jcm@bayes.club,"neuroengineering, computational neuroscience, statistics",PhD student at MIT,@jcomndz

12/14/2022 15:10:16,Johannes Kappel ,@jjneuro@quoto.org,Sensory coding ,,@JohannesKappel

12/14/2022 15:14:48,Christopher Henry,@christopherhenry@fediscience.org,"Vision, Perception, Visual Cortex, Neurophysiology, Context, Spatial Form and Object Vision",,@cahenry5

12/14/2022 15:25:47,Kati Conen,@katiconen@neuromatch.social,"systems neuroscience, electrophysiology, sequences",,@katiconen

12/14/2022 15:33:42,Dae Houlihan,@dae@mastodon.online,"computational, cognitive, affective, emotion, social",Computational cognitive neuroscience of emotion and meditation,DaeHoulihan

12/14/2022 15:52:18,Tim sainburg,@timsainburg@mastodon.world,"Neuroethology, cognitive science",,Tim_sainburg

12/14/2022 16:19:07,Alexander Holmes,@AlexanderHolmes@fediscience.org,"Neuroimaging, fMRI, neurodevelopment, cortical gradients",PhD student at Monash University,@AlexHolmes_NSB

12/14/2022 16:23:00,Peer Herholz,@peerherholz@mastodon.online,"auditory neuroscience, AI, comparing biological & artificial neural networks, open & reproducible science",,@peerherholz

12/14/2022 16:26:05,Lauri Nurminen ,@lauri@neuromatch.social,"sensory systems, vision, cortex, optogenetics, marmoset, nhp, recurrent processing, feedback connections ","I am interested in the brain, cognition, computation and stuff like that. My lab studies the roles of recurrent cortical connections in visual perception using dense ephys and opto in awake and behaving marmosets.",

12/14/2022 17:20:09,Alicia Izquierdo,@alicia_izquierdo@mastodon.world,"behavioral neuroscience, systems neuroscience",,@A_Izquierdo1

12/14/2022 17:23:32,Kevin Bolding,@kevinbolding@neuromatch.social,"Memory, olfaction, electrophysiology, imaging, behavior",,kevinbolding

12/14/2022 18:28:46,Alina Peter ,@alinapeter@nerdcafe.de,"Vision, emotion, ai, deep nets",Postdoc at MIT DiCarlo lab ,@alina_s_peter

12/14/2022 19:06:37,Amy Christensen,@achristensen56@neuromatch.social,"learning, decision-making, psychophysics, neural population coding, behavior",I love climbing mountains! But most of the time I'm a postdoc in the Kepecs Lab at WashU,@achristensen56

12/14/2022 20:22:41,Dileep George ,@dileeplearning,"AI, Neuroscience, Robotics",,@dileeplearning

12/14/2022 20:45:49,vickerse,@vickerse@mastodon.world,neuroscience,Neuroscientist,@EvanDVickers1

12/14/2022 21:13:12,Mikail Khona,@sigmoid.social/@Mikail,"dynamics, recurrent neural network models, neuroAI, cortex",PhD student in MIT with Ila Fiete,

12/14/2022 21:34:59,Lorenzo Posani,@lorenzo@neuromatch.social,Computational neuroscience,,LorenzoPosani

12/14/2022 22:29:19,Mark Pinsk,@markpinsk@fediscience.org,"Brain imaging, fmri, dmri",,

12/14/2022 22:42:26,Roberto Pascual-Marqui,@PascualMarqui@neuromatch.social,"EEG neuroimaging, LORETA, functional localization, functional connectivity","KEY Inst, University of Zurich",https://twitter.com/Pascual_Marqui

12/15/2022 1:03:11,Brian Wandell,@wandell@mas.to,"Vision, computational",,@BrianWandell

12/15/2022 1:03:41,David Cox,@neurobongo@mastodon.social,neuro-inspired AI,,@neurobongo

12/15/2022 1:20:47,Katrina Deane ,@realKatrinaD@mas.to,"Neurophys, neuroethology, complex systems, bats, microcircuitry, comparative neurobiology ","I'm based in UCR as of Feb 2023, completed a PhD in systems physiology in the Leibniz Institute of Neurobiology, Magdeburg Germany as of Jan 2023. ",@realKatrinaD

12/15/2022 1:23:34,Jacob Bellmund,@jacobbellmund@fosstodon.org,"Memory, fmri, navigation, hippocampus, neuroimaging",,@jacobbellmund

12/15/2022 1:49:24,Emmanouil Froudarakis,@frouman@neuromatch.social,"vision, cortical computations, object recognition, perception",,@frouman

12/15/2022 2:34:02,Dirk GÃ¼tlin,@DirkGutlin@masto.ai,"Computational Neurosciene, Machine Learning for Neuroscience, Neuroscience for AI","Posting mainly about Neuroscience, Deep Learning, Complex Systems, Statistics, etc.",@DirkGutlin

12/15/2022 2:58:32,DMM Journal ,@DMM_Journal@mstdn.science,"Publishing, open access, neuroscience, translational research ",Open access journal publishing translational neuroscience research,@DMM_Journal

12/15/2022 3:28:32,Vanessa Teckentrup,@glassybrain@mastodon.social,"network neuroscience, brain stimulation, EMA, digital mental health, gut-brain axis",,@glassybrain

12/15/2022 3:38:22,Caroline Harbison,@caro_harbison@mastodon.social,"Decision making, credit assignment, psychiatry, computational modelling, cognitive neuroscience",Reesarch assistant in cognitive neuroscience at Oxford University,caro_harbison

12/15/2022 4:01:53,Morgan Barense,@barense@mastodon.social,Cognitive Neuroscience ,"Professor at the University of Toronto, interested in memory and perception ",@morganbarense

12/15/2022 4:25:15,Paul Gribble,@paulgribble@neuromatch.social,"sensorimotor control, computational models, motor learning",,@paulgribble

12/15/2022 5:43:57,Jan Drugowitsch,@jdrugowitsch@neuromatch.social,"Computational neuroscience, theoretical neuroscience, decision-making, navigation",,@jdrugowitsch

12/15/2022 8:15:22,Manuela Piazza,@manuela_piazza@mas.to,"neuroimaging, cognitive maps, navigation, concepts, semantics, maths, dyscalculia ",,https://twitter.com/manuela__piazza

12/15/2022 9:06:25,Alexis BÃ©dÃ©carrats,@alexisbede@synapse.cafe,"Learning & memory, synaptic plasticity, neuronal plasticity, Aplysia, epigenetics",Neurophysiologist interested in learning and memory  and decision-making in simple organism,

12/15/2022 9:41:56,Roman Pogodin,@rmnpogodin@mastodon.social,biologically plausible deep learning,PostDoc at Mila/McGill with Blake Richards,@rmnpogodin

12/15/2022 10:46:49,Tomas Ros ,@Neuromeditate@mastodon.social,"Oscillations, EEG, neurofeedback, BCI, psychiatry",,@neuromeditate

12/15/2022 10:50:14,Winston Chiong,@winstonchiong@neuromatch.social,"behavioral neurology, decision neuroscience, neuroethics, aging, dementia","Neurologist | neuroscientist | ethicist. Interim Director, UCSF Bioethics.",@WinstonChiong

12/15/2022 11:20:04,Katharina Dobs,@KathaDobs@mastodon.social,"cognitive computational neuroscience, visual perception, fMRI, M/EEG, deep learning",,@KathaDobs

12/15/2022 11:39:28,Toviah Moldwin,@tmoldwin@neuromatch.social,"computational, plasticity, learning, neuro-AI",Computational neuroscientist interested in neural plasticity and learning.,

12/15/2022 13:09:18,Katja Seeliger,@kateiyas@neuromatch.social,,,kateiyas

12/15/2022 13:14:18,ThÃ©rÃ¨se Collins,@TCollinsUPCite@sciences.re,"Cognition, psychophysics, vision",,@TCollinsUPCite

12/15/2022 13:35:20,Siri Leknes,@sirileknes@mastodon.world,"Opioids, reward, pain, emotion, stress",Human neuroscience,@sirileknes

12/15/2022 15:12:33,Miriam Klein-Flugge,@MKFlugge@mastodon.world,"ultrasound, neuroimaging, fMRI, cognition, decision, motivation, emotion, prefrontal, amygdala, neurostimulation","PI of Modes (Motivation Decision and neuroStimulation) Lab, Oxford",@MKFlugge

12/15/2022 15:37:15,Rebecca Jordan,@RJordan@qoto.org,"systems neuroscience, neuromodulation",Incoming group leader at University of Edinburgh,

12/15/2022 17:28:50,James Whittington,@djcrw@fediscience.org,Computational Neuroscience,,jcrwhittington

12/15/2022 18:36:45,Sarah Pugliese,@sarahpuglie@synapse.cafe,,Neuro grad student at University of Washington,@sarahpugly

12/15/2022 19:06:51,Marin Manuel,@MarinManuel@fediscience.org,"Spinal cord, motor system, ALS",Assistant Professor at the University of Rhode Island,@MarinManuelPhD

12/15/2022 22:42:21,keith,@mndatanerd@mathstodon.xyz,Computational neuroscience,,

12/15/2022 22:47:07,Asaph Zylbertal,@azylbertal@neuromatch.social,"Zebrafish, calcium imaging, neuroai, deep learning",,@azylbertal

12/16/2022 1:09:52,Melanie Ganz,@melanieganzben1@mastodon.online,"neuroimaging, MRI, PET, depression, motion correction, reproducibility","I am currently a researcher at the Neurobiology research unit at Rigshospitalet, Copenhagen and have since September 1st 2021  an appointment as associate professor at the Department for Computer Science at the University of Copenhagen.

As a researcher, I aim to utilize my inter-disciplinary background â physics, computer science and neuroimaging - to push the boundaries for what is considered feasible. My research focuses on the application of medical image processing and machine learning to clinical medical image data, mostly neuroscientific data. Additionally, I aim to embrace Open Science principles in my research and am hence involved in data sharing initiatives such as the Brain Imaging Data Structure.",@melanieganzben1

12/16/2022 3:05:27,ClÃ©ment Brunner,@ClemBrunner@mstdn.social,"functional ultrasound imaging, fUSI, functional neuroimaging, stroke, pain",,@ClemBrunner

12/16/2022 5:39:24,Stefanie Brassen,@stefanie_brassen@mastodon.world,"lifespan neuroscience, fmri, emotion, cognition, eating","Professor at ISN, Hamburg",@StefanieBrassen

12/16/2022 6:25:56,James Poulet,@JamesPoulet@mas.to,"systems neuroscience, temperature perception",,

